model,layer_index,layer_ordinal,relative_depth,estimator,raw_or_pc,partition_idx,group_a,group_b,is_canonical_wei,S_group_a,S_group_b,S_between,delta_group_a,delta_group_b,T,rank
gemma-2-9b-it,21,22,0.5121951219512195,mean,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.322628989815712,0.4237024386723836,0.4452136506636937,-0.12258466084798175,-0.02151121199131012,-0.07204793641964596,9
gemma-2-9b-it,21,22,0.5121951219512195,mean,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.2744820813337962,0.5305205384890238,0.42565658688545227,-0.15117450555165607,0.10486395160357154,-0.023155276974042294,6
gemma-2-9b-it,21,22,0.5121951219512195,mean,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.6215040882428488,0.36717496315638226,0.36443110969331527,0.2570729785495335,0.002743853463066992,0.1299084160063002,2
gemma-2-9b-it,21,22,0.5121951219512195,mean,placebo_calibrated,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.4779385030269623,0.3785743862390518,0.4084864970710542,0.06945200595590806,-0.029912110832002403,0.019769947561952828,3
gemma-2-9b-it,21,22,0.5121951219512195,mean,placebo_calibrated,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.4891294638315837,0.3532263586918513,0.4132055193185806,0.07592394451300305,-0.05997916062672931,0.00797239194313687,4
gemma-2-9b-it,21,22,0.5121951219512195,median,raw,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.42975058158238727,0.599321444829305,0.3474635043077999,0.0822870772745874,0.2518579405215052,0.1670725088980463,1
gemma-2-9b-it,21,22,0.5121951219512195,median,raw,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.5090784331162771,0.24645663301150003,0.4386424910691049,0.07043594204717218,-0.19218585805760488,-0.06087495800521636,7
gemma-2-9b-it,21,22,0.5121951219512195,median,raw,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.5147179961204529,0.22962415466705957,0.44237346284919316,0.07234453327125973,-0.21274930818213358,-0.07020238745543694,10
gemma-2-9b-it,21,22,0.5121951219512195,median,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.45518942674001056,0.35174789279699326,0.4215084065993627,0.03368102014064789,-0.06976051380236942,-0.018039746830860792,5
gemma-2-9b-it,21,22,0.5121951219512195,median,raw,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.3104109838604927,0.43600229422251385,0.4416830870840285,-0.13127210322353577,-0.0056807928615146275,-0.06847644804252517,9
gemma-2-9b-it,21,22,0.5121951219512195,median,raw,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.32619628806908924,0.4293155570824941,0.4386502313945029,-0.11245394332541364,-0.009334674312008795,-0.06089430881871122,8
gemma-2-9b-it,21,22,0.5121951219512195,median,raw,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.2575337638457616,0.5423053403695425,0.42387447837326264,-0.16634071452750104,0.11843086199627983,-0.023954926265610577,6
gemma-2-9b-it,21,22,0.5121951219512195,median,raw,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.6463512182235718,0.31727782388528186,0.36927783240874607,0.2770733858148257,-0.0520000085234642,0.11253668864568073,2
gemma-2-9b-it,21,22,0.5121951219512195,median,raw,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.49786800146102905,0.3504469146331151,0.40771587441364926,0.0901521270473798,-0.057268959780534145,0.016441583633422796,3
gemma-2-9b-it,21,22,0.5121951219512195,median,raw,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.5030742685000101,0.33318114032347995,0.4117357101705339,0.09133855832947624,-0.07855456984705395,0.006391994241211174,4
gemma-2-9b-it,21,22,0.5121951219512195,median,placebo_calibrated,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.4451645016670227,0.6002975602944692,0.36716676751772565,0.07799773414929706,0.2331307927767436,0.15556426346302038,1
gemma-2-9b-it,21,22,0.5121951219512195,median,placebo_calibrated,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.4904981156190236,0.3013014793395996,0.4517209231853485,0.03877719243367511,-0.1504194438457489,-0.05582112570603692,7
gemma-2-9b-it,21,22,0.5121951219512195,median,placebo_calibrated,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.5032236874103546,0.27825774252414703,0.45516031152672237,0.04806337588363224,-0.17690256900257534,-0.06441959655947155,8
gemma-2-9b-it,21,22,0.5121951219512195,median,placebo_calibrated,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.4574073851108551,0.38497763375441235,0.43485911521646714,0.022548269894387962,-0.04988148146205479,-0.013666605783833385,5
gemma-2-9b-it,21,22,0.5121951219512195,median,placebo_calibrated,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.31590739885965985,0.4494559367497762,0.4605330096350776,-0.14462561077541775,-0.011077072885301409,-0.07785134183035958,10
gemma-2-9b-it,21,22,0.5121951219512195,median,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.3396153599023819,0.4373945891857147,0.4566508051421907,-0.1170354452398088,-0.019256215956475975,-0.06814583059814239,9
gemma-2-9b-it,21,22,0.5121951219512195,median,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.2910655389229457,0.5413809617360433,0.43817195461855996,-0.14710641569561428,0.10320900711748338,-0.02194870428906548,6
gemma-2-9b-it,21,22,0.5121951219512195,median,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.6261024077733358,0.3795519421497981,0.380436004863845,0.24566640290949082,-0.000884062714046896,0.12239117009772194,2
gemma-2-9b-it,21,22,0.5121951219512195,median,placebo_calibrated,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.48759151498476666,0.3935772428909938,0.4219312022129695,0.06566031277179718,-0.028353959321975708,0.018653176724910736,3
gemma-2-9b-it,21,22,0.5121951219512195,median,placebo_calibrated,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.49743101994196576,0.3676474392414093,0.42729463511043125,0.0701363848315345,-0.05964719586902195,0.005244594481256304,4
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,raw,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.424678772687912,0.5915942092736562,0.3441246781084273,0.0805540945794847,0.24746953116522896,0.1640118128723569,1
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,raw,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.5090931455294291,0.23867311577002207,0.4336269183291329,0.07546622720029617,-0.19495380255911085,-0.059743787679407356,7
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,raw,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.5150638918081919,0.22124716639518738,0.4374453193611569,0.07761857244703502,-0.2161981529659695,-0.06928979025946724,10
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.4538099567095439,0.34477706253528595,0.41668666568067336,0.03712329102887052,-0.07190960314538741,-0.01739315605825842,5
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,raw,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.3042569210131963,0.4323108990987142,0.43735973205831313,-0.13310281104511684,-0.005048832959598959,-0.0690758220023579,9
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,raw,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.3202851911385854,0.4249424735705058,0.43447311719258624,-0.11418792605400085,-0.009530643622080448,-0.06185928483804065,8
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,raw,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.25122001270453137,0.5406611263751984,0.41892195906904006,-0.1677019463645087,0.1217391673061583,-0.022981389529175167,6
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,raw,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.6444801489512125,0.3118019650379817,0.3641216340992186,0.2803585148519939,-0.05231966906123692,0.11401942289537847,2
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,raw,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.4932568669319153,0.34536251425743103,0.4033425450325012,0.08991432189941406,-0.05798003077507019,0.015967145562171936,3
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,raw,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.4991818368434906,0.3278907885154088,0.4071914636426502,0.09199037320084041,-0.07930067512724137,0.006344849036799494,4
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,placebo_calibrated,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.4380997469027837,0.5927285750706991,0.3622342463996675,0.07586550050311619,0.2304943286710316,0.15317991458707392,1
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,placebo_calibrated,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.48801687359809875,0.2921159466107686,0.44579941365453934,0.04221745994355941,-0.15368346704377073,-0.055733003550105686,7
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,placebo_calibrated,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.5011736750602722,0.26909709473450977,0.4490867637925678,0.05208691126770443,-0.17998966905805802,-0.06395137889517682,8
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,placebo_calibrated,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.4544545312722524,0.37686654428641003,0.4287366618712743,0.02571786940097809,-0.05187011758486426,-0.013076124091943087,5
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,placebo_calibrated,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.3080378770828247,0.44373584787050885,0.45525244540638393,-0.14721456832355923,-0.011516597535875084,-0.07936558292971713,10
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.33170125385125476,0.4312235713005066,0.451535412006908,-0.11983415815565324,-0.020311840706401407,-0.07007299943102735,9
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.28289438784122467,0.5369052986303965,0.43257712490028805,-0.14968273705906338,0.10432817373010844,-0.022677281664477467,6
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.6244483391443888,0.3734409014383952,0.3732139401965671,0.2512343989478217,0.00022696124182808308,0.12573068009482485,2
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,placebo_calibrated,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.4831487735112508,0.3866299291451772,0.41591745283868575,0.06723132067256504,-0.029287523693508566,0.01897189848952824,3
gemma-2-9b-it,21,22,0.5121951219512195,trimmed_mean,placebo_calibrated,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.4940497875213623,0.3613552898168564,0.42070866127808887,0.07334112624327344,-0.059353371461232485,0.0069938773910204755,4
gemma-2-9b-it,22,23,0.5365853658536586,mean,raw,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.36202916999657947,0.6240334510803223,0.3154281821722786,0.04660098782430089,0.3086052689080437,0.17760312836617226,1
gemma-2-9b-it,22,23,0.5365853658536586,mean,raw,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.4588393767674764,0.2088811636591951,0.4215422090556886,0.03729716771178776,-0.21266104539649353,-0.08768193884235287,9
gemma-2-9b-it,22,23,0.5365853658536586,mean,raw,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.47303396463394165,0.1943269163991014,0.4216620955202315,0.05137186911371017,-0.22733517912113008,-0.08798165500370997,10
gemma-2-9b-it,22,23,0.5365853658536586,mean,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.4614921609560649,0.29878195623556775,0.3906910168007016,0.07080114415536326,-0.09190906056513387,-0.010553958204885305,5
gemma-2-9b-it,22,23,0.5365853658536586,mean,raw,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.24888786176840463,0.4339118003845215,0.41651583514693713,-0.1676279733785325,0.017395965237584354,-0.07511600407047409,8
gemma-2-9b-it,22,23,0.5365853658536586,mean,raw,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.2712041238943736,0.42747922738393146,0.41122127210514414,-0.14001714821077055,0.016257955278787317,-0.061879596465991615,7
gemma-2-9b-it,22,23,0.5365853658536586,mean,raw,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.22811699317147335,0.5003889401753744,0.4012804114156299,-0.17316341824415657,0.09910852875974446,-0.03702744474220604,6
